API Code,Time of Call,Date,Count,,,
A9,01-05-2025 14.04,01-05-2025,,,,
A9,01-05-2025 20.32,01-05-2025,,,,
A9,01-05-2025 23.04,01-05-2025,,,,
A9,02-05-2025 0.16,02-05-2025,,,,
A9,02-05-2025 3.27,02-05-2025,,,,
A9,02-05-2025 4.16,02-05-2025,,,,
A9,02-05-2025 7.22,02-05-2025,,,,
A9,02-05-2025 8.00,02-05-2025,,,,
A9,02-05-2025 9.25,02-05-2025,,,,
A9,02-05-2025 9.41,02-05-2025,,,,
A9,02-05-2025 18.06,02-05-2025,,,,
A9,02-05-2025 19.45,02-05-2025,,,,
A9,02-05-2025 21.41,02-05-2025,,,,
A9,02-05-2025 22.27,02-05-2025,,,,
A9,02-05-2025 22.54,02-05-2025,,,,
A9,02-05-2025 23.15,02-05-2025,,,,
A9,03-05-2025 1.38,03-05-2025,,,,
A9,03-05-2025 2.53,03-05-2025,,,,
A9,03-05-2025 3.26,03-05-2025,,,,
A9,03-05-2025 3.44,03-05-2025,,,,
A9,03-05-2025 3.58,03-05-2025,,,,
A9,03-05-2025 4.25,03-05-2025,,,,
A9,03-05-2025 5.11,03-05-2025,,,,
A9,03-05-2025 5.29,03-05-2025,,,,
A9,03-05-2025 6.27,03-05-2025,,,,
A9,03-05-2025 7.45,03-05-2025,,,,
A9,03-05-2025 9.13,03-05-2025,,,,
A9,03-05-2025 13.10,03-05-2025,,,,
A9,03-05-2025 17.27,03-05-2025,,,,
A9,03-05-2025 20.15,03-05-2025,,,,
A9,03-05-2025 20.45,03-05-2025,,,,
A9,03-05-2025 21.55,03-05-2025,,,,
A9,03-05-2025 22.24,03-05-2025,,,,
A9,03-05-2025 23.48,03-05-2025,,,,
A9,04-05-2025 3.06,04-05-2025,,,,
A9,04-05-2025 5.26,04-05-2025,,,,
A9,04-05-2025 6.06,04-05-2025,,,,
A9,04-05-2025 6.15,04-05-2025,,,,
A9,04-05-2025 8.37,04-05-2025,,,,
A9,04-05-2025 10.17,04-05-2025,,,,
A9,04-05-2025 10.24,04-05-2025,,,,
A9,04-05-2025 10.44,04-05-2025,,,,
A9,04-05-2025 12.03,04-05-2025,,,,
A9,04-05-2025 13.23,04-05-2025,,,,
A9,04-05-2025 13.59,04-05-2025,,,,
A9,04-05-2025 16.05,04-05-2025,,,,
A9,04-05-2025 16.46,04-05-2025,,,,
A9,04-05-2025 23.58,04-05-2025,,,,
A9,05-05-2025 0.17,05-05-2025,,,,
A9,05-05-2025 0.53,05-05-2025,,,,
A9,05-05-2025 2.20,05-05-2025,,,,
A9,05-05-2025 2.58,05-05-2025,,,,
A9,05-05-2025 4.14,05-05-2025,,,,
A9,05-05-2025 7.17,05-05-2025,,,,
A9,05-05-2025 9.21,05-05-2025,,,,
A9,05-05-2025 10.16,05-05-2025,,,,
A9,05-05-2025 11.43,05-05-2025,,,,
A9,05-05-2025 12.46,05-05-2025,,,,
A9,05-05-2025 12.50,05-05-2025,,,,
A9,05-05-2025 15.42,05-05-2025,,,,
A9,05-05-2025 17.23,05-05-2025,,,,
A9,05-05-2025 19.46,05-05-2025,,,,
A9,05-05-2025 21.40,05-05-2025,,,,
A9,05-05-2025 22.46,05-05-2025,,,,
A9,05-05-2025 23.30,05-05-2025,,,,
A9,06-05-2025 0.25,06-05-2025,,,,
A9,06-05-2025 2.24,06-05-2025,,,,
A9,06-05-2025 5.30,06-05-2025,,,,
A9,06-05-2025 6.00,06-05-2025,,,,
A9,06-05-2025 9.12,06-05-2025,,,,
A9,06-05-2025 14.32,06-05-2025,,,,
A9,06-05-2025 14.58,06-05-2025,,,,
A9,06-05-2025 15.10,06-05-2025,,,,
A9,06-05-2025 18.25,06-05-2025,,,,
A9,06-05-2025 18.42,06-05-2025,,,,
A9,06-05-2025 19.27,06-05-2025,,,,
A9,06-05-2025 20.36,06-05-2025,,,,
A9,06-05-2025 22.57,06-05-2025,,,,
A9,07-05-2025 3.55,07-05-2025,,,,
A9,07-05-2025 5.26,07-05-2025,,,,
A9,07-05-2025 7.15,07-05-2025,,,,
A9,07-05-2025 8.11,07-05-2025,,,,
A9,07-05-2025 8.48,07-05-2025,,,,
A9,07-05-2025 12.25,07-05-2025,,,,
A9,07-05-2025 19.11,07-05-2025,,,,
A9,07-05-2025 19.15,07-05-2025,,,,
A9,07-05-2025 21.48,07-05-2025,,,,
A9,07-05-2025 22.13,07-05-2025,,,,
A9,07-05-2025 22.18,07-05-2025,,,,
A9,08-05-2025 0.26,08-05-2025,,,,
A9,08-05-2025 0.55,08-05-2025,,,,
A9,08-05-2025 1.17,08-05-2025,,,,
A9,08-05-2025 7.56,08-05-2025,,,,
A9,08-05-2025 8.08,08-05-2025,,,,
A9,08-05-2025 8.23,08-05-2025,,,,
A9,08-05-2025 8.57,08-05-2025,,,,
A9,08-05-2025 9.05,08-05-2025,,,,
A9,08-05-2025 9.18,08-05-2025,,,,
A9,08-05-2025 11.52,08-05-2025,,,,
A9,08-05-2025 12.48,08-05-2025,,,,
A9,08-05-2025 14.26,08-05-2025,,,,
A9,08-05-2025 15.28,08-05-2025,,,,
A9,08-05-2025 20.11,08-05-2025,,,,
A9,08-05-2025 22.03,08-05-2025,,,,
A9,08-05-2025 23.27,08-05-2025,,,,
A9,08-05-2025 23.37,08-05-2025,,,,
A9,09-05-2025 2.00,09-05-2025,,,,
A9,09-05-2025 2.46,09-05-2025,,,,
A9,09-05-2025 3.15,09-05-2025,,,,
A9,09-05-2025 4.27,09-05-2025,,,,
A9,09-05-2025 6.04,09-05-2025,,,,
A9,09-05-2025 8.34,09-05-2025,,,,
A9,09-05-2025 8.54,09-05-2025,,,,
A9,09-05-2025 9.33,09-05-2025,,,,
A9,09-05-2025 10.40,09-05-2025,,,,
A9,09-05-2025 11.45,09-05-2025,,,,
A9,09-05-2025 14.09,09-05-2025,,,,
A9,09-05-2025 14.42,09-05-2025,,,,
A9,09-05-2025 18.11,09-05-2025,,,,
A9,09-05-2025 19.18,09-05-2025,,,,
A9,09-05-2025 20.56,09-05-2025,,,,
A9,09-05-2025 21.24,09-05-2025,,,,
A9,09-05-2025 22.49,09-05-2025,,,,
A9,09-05-2025 23.51,09-05-2025,,,,
A9,09-05-2025 23.59,09-05-2025,,,,
A9,10-05-2025 0.24,10-05-2025,,,,
A9,10-05-2025 1.26,10-05-2025,,,,
A9,10-05-2025 2.35,10-05-2025,,,,
A9,10-05-2025 3.23,10-05-2025,,,,
A9,10-05-2025 4.51,10-05-2025,,,,
A9,10-05-2025 5.01,10-05-2025,,,,
A9,10-05-2025 5.16,10-05-2025,,,,
A9,10-05-2025 6.27,10-05-2025,,,,
A9,10-05-2025 7.48,10-05-2025,,,,
A9,10-05-2025 8.03,10-05-2025,,,,
A9,10-05-2025 9.03,10-05-2025,,,,
A9,10-05-2025 11.03,10-05-2025,,,,
A9,10-05-2025 11.52,10-05-2025,,,,
A9,10-05-2025 14.15,10-05-2025,,,,
A9,10-05-2025 15.06,10-05-2025,,,,
A9,10-05-2025 16.43,10-05-2025,,,,
A9,10-05-2025 16.58,10-05-2025,,,,
A9,10-05-2025 17.34,10-05-2025,,,,
A9,10-05-2025 19.16,10-05-2025,,,,
A9,10-05-2025 19.57,10-05-2025,,,,
A9,10-05-2025 22.28,10-05-2025,,,,
A9,10-05-2025 23.24,10-05-2025,,,,
A9,10-05-2025 23.37,10-05-2025,,,,
A9,11-05-2025 1.38,11-05-2025,,,,
A9,11-05-2025 2.29,11-05-2025,,,,
A9,11-05-2025 5.41,11-05-2025,,,,
A9,11-05-2025 5.58,11-05-2025,,,,
A9,11-05-2025 9.36,11-05-2025,,,,
A9,11-05-2025 9.51,11-05-2025,,,,
A9,11-05-2025 10.57,11-05-2025,,,,
A9,11-05-2025 11.08,11-05-2025,,,,
A9,11-05-2025 11.51,11-05-2025,,,,
A9,11-05-2025 12.40,11-05-2025,,,,
A9,11-05-2025 13.37,11-05-2025,,,,
A9,11-05-2025 17.34,11-05-2025,,,,
A9,11-05-2025 21.26,11-05-2025,,,,
A9,11-05-2025 23.16,11-05-2025,,,,
A9,11-05-2025 23.17,11-05-2025,,,,
A9,11-05-2025 23.30,11-05-2025,,,,
A9,11-05-2025 23.56,11-05-2025,,,,
A9,12-05-2025 1.16,12-05-2025,,,,
A9,12-05-2025 1.26,12-05-2025,,,,
A9,12-05-2025 5.50,12-05-2025,,,,
A9,12-05-2025 6.28,12-05-2025,,,,
A9,12-05-2025 9.03,12-05-2025,,,,
A9,12-05-2025 12.26,12-05-2025,,,,
A9,12-05-2025 12.52,12-05-2025,,,,
A9,12-05-2025 14.33,12-05-2025,,,,
A9,12-05-2025 16.02,12-05-2025,,,,
A9,12-05-2025 17.11,12-05-2025,,,,
A9,12-05-2025 23.55,12-05-2025,,,,
A9,13-05-2025 0.06,13-05-2025,,,,
A9,13-05-2025 2.08,13-05-2025,,,,
A9,13-05-2025 2.50,13-05-2025,,,,
A9,13-05-2025 7.00,13-05-2025,,,,
A9,13-05-2025 7.14,13-05-2025,,,,
A9,13-05-2025 9.43,13-05-2025,,,,
A9,13-05-2025 9.52,13-05-2025,,,,
A9,13-05-2025 11.23,13-05-2025,,,,
A9,13-05-2025 11.32,13-05-2025,,,,
A9,13-05-2025 12.06,13-05-2025,,,,
A9,13-05-2025 12.13,13-05-2025,,,,
A9,13-05-2025 14.34,13-05-2025,,,,
A9,13-05-2025 15.49,13-05-2025,,,,
A9,13-05-2025 18.18,13-05-2025,,,,
A9,13-05-2025 18.34,13-05-2025,,,,
A9,13-05-2025 19.45,13-05-2025,,,,
A9,13-05-2025 21.26,13-05-2025,,,,
A9,14-05-2025 2.12,14-05-2025,,,,
A9,14-05-2025 2.48,14-05-2025,,,,
A9,14-05-2025 3.49,14-05-2025,,,,
A9,14-05-2025 6.20,14-05-2025,,,,
A9,14-05-2025 6.32,14-05-2025,,,,
A9,14-05-2025 9.11,14-05-2025,,,,
A9,14-05-2025 9.56,14-05-2025,,,,
A9,14-05-2025 11.21,14-05-2025,,,,
A9,14-05-2025 11.45,14-05-2025,,,,
A9,14-05-2025 13.12,14-05-2025,,,,
A9,14-05-2025 15.12,14-05-2025,,,,
A9,14-05-2025 16.19,14-05-2025,,,,
A9,14-05-2025 16.47,14-05-2025,,,,
A9,14-05-2025 17.31,14-05-2025,,,,
A9,14-05-2025 20.45,14-05-2025,,,,
A9,14-05-2025 21.44,14-05-2025,,,,
A9,14-05-2025 22.56,14-05-2025,,,,
A9,14-05-2025 23.39,14-05-2025,,,,
A9,15-05-2025 3.25,15-05-2025,,,,
A9,15-05-2025 5.01,15-05-2025,,,,
A9,15-05-2025 6.58,15-05-2025,,,,
A9,15-05-2025 10.47,15-05-2025,,,,
A9,15-05-2025 13.23,15-05-2025,,,,
A9,15-05-2025 15.44,15-05-2025,,,,
A9,15-05-2025 20.43,15-05-2025,,,,
A9,15-05-2025 21.14,15-05-2025,,,,
A9,15-05-2025 22.05,15-05-2025,,,,
A9,16-05-2025 0.10,16-05-2025,,,,
A9,16-05-2025 3.29,16-05-2025,,,,
A9,16-05-2025 3.54,16-05-2025,,,,
A9,16-05-2025 4.59,16-05-2025,,,,
A9,16-05-2025 5.29,16-05-2025,,,,
A9,16-05-2025 8.05,16-05-2025,,,,
A9,16-05-2025 10.05,16-05-2025,,,,
A9,16-05-2025 10.42,16-05-2025,,,,
A9,16-05-2025 13.02,16-05-2025,,,,
A9,16-05-2025 14.07,16-05-2025,,,,
A9,16-05-2025 15.59,16-05-2025,,,,
A9,16-05-2025 17.47,16-05-2025,,,,
A9,16-05-2025 18.28,16-05-2025,,,,
A9,16-05-2025 18.42,16-05-2025,,,,
A9,16-05-2025 18.52,16-05-2025,,,,
A9,16-05-2025 19.58,16-05-2025,,,,
A9,16-05-2025 20.42,16-05-2025,,,,
A9,16-05-2025 22.23,16-05-2025,,,,
A9,17-05-2025 0.48,17-05-2025,,,,
A9,17-05-2025 3.57,17-05-2025,,,,
A9,17-05-2025 4.32,17-05-2025,,,,
A9,17-05-2025 6.28,17-05-2025,,,,
A9,17-05-2025 8.28,17-05-2025,,,,
A9,17-05-2025 10.28,17-05-2025,,,,
A9,17-05-2025 10.43,17-05-2025,,,,
A9,17-05-2025 12.33,17-05-2025,,,,
A9,17-05-2025 12.35,17-05-2025,,,,
A9,17-05-2025 14.36,17-05-2025,,,,
A9,17-05-2025 14.40,17-05-2025,,,,
A9,17-05-2025 16.22,17-05-2025,,,,
A9,17-05-2025 17.34,17-05-2025,,,,
A9,17-05-2025 18.10,17-05-2025,,,,
A9,17-05-2025 20.09,17-05-2025,,,,
A9,17-05-2025 20.56,17-05-2025,,,,
A9,18-05-2025 1.17,18-05-2025,,,,
A9,18-05-2025 4.58,18-05-2025,,,,
A9,18-05-2025 6.55,18-05-2025,,,,
A9,18-05-2025 7.02,18-05-2025,,,,
A9,18-05-2025 7.17,18-05-2025,,,,
A9,18-05-2025 8.14,18-05-2025,,,,
A9,18-05-2025 9.34,18-05-2025,,,,
A9,18-05-2025 10.25,18-05-2025,,,,
A9,18-05-2025 11.36,18-05-2025,,,,
A9,18-05-2025 12.36,18-05-2025,,,,
A9,18-05-2025 15.04,18-05-2025,,,,
A9,18-05-2025 15.44,18-05-2025,,,,
A9,18-05-2025 22.40,18-05-2025,,,,
A9,19-05-2025 0.16,19-05-2025,,,,
A9,19-05-2025 2.41,19-05-2025,,,,
A9,19-05-2025 4.56,19-05-2025,,,,
A9,19-05-2025 6.47,19-05-2025,,,,
A9,19-05-2025 8.28,19-05-2025,,,,
A9,19-05-2025 9.21,19-05-2025,,,,
A9,19-05-2025 9.32,19-05-2025,,,,
A9,19-05-2025 10.22,19-05-2025,,,,
A9,19-05-2025 10.42,19-05-2025,,,,
A9,19-05-2025 11.00,19-05-2025,,,,
A9,19-05-2025 11.21,19-05-2025,,,,
A9,19-05-2025 11.48,19-05-2025,,,,
A9,19-05-2025 14.10,19-05-2025,,,,
A9,19-05-2025 15.40,19-05-2025,,,,
A9,19-05-2025 16.52,19-05-2025,,,,
A9,19-05-2025 19.03,19-05-2025,,,,
A9,19-05-2025 22.00,19-05-2025,,,,
A9,19-05-2025 22.21,19-05-2025,,,,
A9,20-05-2025 4.15,20-05-2025,,,,
A9,20-05-2025 4.35,20-05-2025,,,,
A9,20-05-2025 5.15,20-05-2025,,,,
A9,20-05-2025 5.56,20-05-2025,,,,
A9,20-05-2025 6.25,20-05-2025,,,,
A9,20-05-2025 8.42,20-05-2025,,,,
A9,20-05-2025 9.01,20-05-2025,,,,
A9,20-05-2025 9.17,20-05-2025,,,,
A9,20-05-2025 9.37,20-05-2025,,,,
A9,20-05-2025 11.42,20-05-2025,,,,
A9,20-05-2025 12.50,20-05-2025,,,,
A9,20-05-2025 13.25,20-05-2025,,,,
A9,20-05-2025 14.33,20-05-2025,,,,
A9,20-05-2025 15.09,20-05-2025,,,,
A9,20-05-2025 16.28,20-05-2025,,,,
A9,20-05-2025 17.43,20-05-2025,,,,
A9,20-05-2025 17.57,20-05-2025,,,,
A9,20-05-2025 18.39,20-05-2025,,,,
A9,20-05-2025 19.49,20-05-2025,,,,
A9,20-05-2025 22.11,20-05-2025,,,,
A9,20-05-2025 23.25,20-05-2025,,,,
A9,21-05-2025 0.42,21-05-2025,,,,
A9,21-05-2025 0.53,21-05-2025,,,,
A9,21-05-2025 2.00,21-05-2025,,,,
A9,21-05-2025 2.25,21-05-2025,,,,
A9,21-05-2025 2.44,21-05-2025,,,,
A9,21-05-2025 3.30,21-05-2025,,,,
A9,21-05-2025 8.10,21-05-2025,,,,
A9,21-05-2025 9.05,21-05-2025,,,,
A9,21-05-2025 9.36,21-05-2025,,,,
A9,21-05-2025 13.03,21-05-2025,,,,
A9,21-05-2025 15.50,21-05-2025,,,,
A9,21-05-2025 16.12,21-05-2025,,,,
A9,21-05-2025 16.44,21-05-2025,,,,
A9,21-05-2025 20.24,21-05-2025,,,,
A9,21-05-2025 22.21,21-05-2025,,,,
A9,21-05-2025 23.19,21-05-2025,,,,
A9,22-05-2025 0.59,22-05-2025,,,,
A9,22-05-2025 1.01,22-05-2025,,,,
A9,22-05-2025 3.34,22-05-2025,,,,
A9,22-05-2025 6.42,22-05-2025,,,,
A9,22-05-2025 8.44,22-05-2025,,,,
A9,22-05-2025 9.29,22-05-2025,,,,
A9,22-05-2025 9.41,22-05-2025,,,,
A9,22-05-2025 10.16,22-05-2025,,,,
A9,22-05-2025 12.48,22-05-2025,,,,
A9,22-05-2025 13.03,22-05-2025,,,,
A9,22-05-2025 13.49,22-05-2025,,,,
A9,22-05-2025 13.57,22-05-2025,,,,
A9,22-05-2025 17.02,22-05-2025,,,,
A9,22-05-2025 18.09,22-05-2025,,,,
A9,22-05-2025 20.08,22-05-2025,,,,
A9,23-05-2025 0.06,23-05-2025,,,,
A9,23-05-2025 1.58,23-05-2025,,,,
A9,23-05-2025 2.16,23-05-2025,,,,
A9,23-05-2025 2.27,23-05-2025,,,,
A9,23-05-2025 3.45,23-05-2025,,,,
A9,23-05-2025 4.02,23-05-2025,,,,
A9,23-05-2025 6.14,23-05-2025,,,,
A9,23-05-2025 8.10,23-05-2025,,,,
A9,23-05-2025 9.38,23-05-2025,,,,
A9,23-05-2025 12.39,23-05-2025,,,,
A9,23-05-2025 13.37,23-05-2025,,,,
A9,23-05-2025 16.16,23-05-2025,,,,
A9,23-05-2025 16.55,23-05-2025,,,,
A9,23-05-2025 17.21,23-05-2025,,,,
A9,23-05-2025 18.18,23-05-2025,,,,
A9,23-05-2025 19.14,23-05-2025,,,,
A9,23-05-2025 19.42,23-05-2025,,,,
A9,23-05-2025 20.07,23-05-2025,,,,
A9,23-05-2025 21.52,23-05-2025,,,,
A9,23-05-2025 22.16,23-05-2025,,,,
A9,23-05-2025 22.59,23-05-2025,,,,
A9,23-05-2025 23.35,23-05-2025,,,,
A9,23-05-2025 23.37,23-05-2025,,,,
A9,23-05-2025 23.54,23-05-2025,,,,
A9,24-05-2025 0.34,24-05-2025,,,,
A9,24-05-2025 1.14,24-05-2025,,,,
A9,24-05-2025 2.29,24-05-2025,,,,
A9,24-05-2025 2.53,24-05-2025,,,,
A9,24-05-2025 5.09,24-05-2025,,,,
A9,24-05-2025 5.45,24-05-2025,,,,
A9,24-05-2025 5.56,24-05-2025,,,,
A9,24-05-2025 6.51,24-05-2025,,,,
A9,24-05-2025 7.01,24-05-2025,,,,
A9,24-05-2025 12.29,24-05-2025,,,,
A9,24-05-2025 13.08,24-05-2025,,,,
A9,24-05-2025 15.33,24-05-2025,,,,
A9,24-05-2025 15.55,24-05-2025,,,,
A9,24-05-2025 16.09,24-05-2025,,,,
A9,24-05-2025 22.40,24-05-2025,,,,
A9,24-05-2025 23.17,24-05-2025,,,,
A9,24-05-2025 23.49,24-05-2025,,,,
A9,25-05-2025 0.53,25-05-2025,,,,
A9,25-05-2025 4.06,25-05-2025,,,,
A9,25-05-2025 4.58,25-05-2025,,,,
A9,25-05-2025 9.12,25-05-2025,,,,
A9,25-05-2025 9.30,25-05-2025,,,,
A9,25-05-2025 9.55,25-05-2025,,,,
A9,25-05-2025 12.23,25-05-2025,,,,
A9,25-05-2025 13.05,25-05-2025,,,,
A9,25-05-2025 14.46,25-05-2025,,,,
A9,25-05-2025 15.52,25-05-2025,,,,
A9,25-05-2025 17.39,25-05-2025,,,,
A9,25-05-2025 21.52,25-05-2025,,,,
A9,25-05-2025 22.11,25-05-2025,,,,
A9,26-05-2025 1.23,26-05-2025,,,,
A9,26-05-2025 1.29,26-05-2025,,,,
A9,26-05-2025 6.47,26-05-2025,,,,
A9,26-05-2025 8.07,26-05-2025,,,,
A9,26-05-2025 8.09,26-05-2025,,,,
A9,26-05-2025 10.17,26-05-2025,,,,
A9,26-05-2025 10.25,26-05-2025,,,,
A9,26-05-2025 13.01,26-05-2025,,,,
A9,26-05-2025 16.51,26-05-2025,,,,
A9,26-05-2025 23.26,26-05-2025,,,,
A9,27-05-2025 1.45,27-05-2025,,,,
A9,27-05-2025 3.23,27-05-2025,,,,
A9,27-05-2025 6.39,27-05-2025,,,,
A9,27-05-2025 8.09,27-05-2025,,,,
A9,27-05-2025 8.56,27-05-2025,,,,
A9,27-05-2025 9.16,27-05-2025,,,,
A9,27-05-2025 10.26,27-05-2025,,,,
A9,27-05-2025 13.35,27-05-2025,,,,
A9,27-05-2025 15.39,27-05-2025,,,,
A9,27-05-2025 15.56,27-05-2025,,,,
A9,27-05-2025 17.17,27-05-2025,,,,
A9,27-05-2025 18.34,27-05-2025,,,,
A9,27-05-2025 19.28,27-05-2025,,,,
A9,27-05-2025 21.59,27-05-2025,,,,
A9,27-05-2025 22.49,27-05-2025,,,,
A9,27-05-2025 22.51,27-05-2025,,,,
A9,27-05-2025 23.19,27-05-2025,,,,
A9,28-05-2025 0.43,28-05-2025,,,,
A9,28-05-2025 2.14,28-05-2025,,,,
A9,28-05-2025 2.51,28-05-2025,,,,
A9,28-05-2025 4.36,28-05-2025,,,,
A9,28-05-2025 9.06,28-05-2025,,,,
A9,28-05-2025 10.02,28-05-2025,,,,
A9,28-05-2025 11.22,28-05-2025,,,,
A9,28-05-2025 11.46,28-05-2025,,,,
A9,28-05-2025 14.24,28-05-2025,,,,
A9,28-05-2025 16.37,28-05-2025,,,,
A9,28-05-2025 17.13,28-05-2025,,,,
A9,28-05-2025 18.27,28-05-2025,,,,
A9,28-05-2025 18.57,28-05-2025,,,,
A9,28-05-2025 20.25,28-05-2025,,,,
A9,28-05-2025 20.41,28-05-2025,,,,
A9,28-05-2025 21.35,28-05-2025,,,,
A9,28-05-2025 22.56,28-05-2025,,,,
A9,29-05-2025 2.20,29-05-2025,,,,
A9,29-05-2025 4.09,29-05-2025,,,,
A9,29-05-2025 4.27,29-05-2025,,,,
A9,29-05-2025 8.06,29-05-2025,,,,
A9,29-05-2025 9.07,29-05-2025,,,,
A9,29-05-2025 11.05,29-05-2025,,,,
A9,29-05-2025 12.08,29-05-2025,,,,
A9,29-05-2025 16.30,29-05-2025,,,,
A9,29-05-2025 17.09,29-05-2025,,,,
A9,29-05-2025 18.43,29-05-2025,,,,
A9,29-05-2025 19.05,29-05-2025,,,,
A9,29-05-2025 20.08,29-05-2025,,,,
A9,29-05-2025 20.42,29-05-2025,,,,
A9,29-05-2025 21.35,29-05-2025,,,,
A9,29-05-2025 22.23,29-05-2025,,,,
A9,29-05-2025 23.08,29-05-2025,,,,
A9,29-05-2025 23.19,29-05-2025,,,,
A9,29-05-2025 23.42,29-05-2025,,,,
A9,30-05-2025 0.50,30-05-2025,,,,
A9,30-05-2025 1.47,30-05-2025,,,,
A9,30-05-2025 2.43,30-05-2025,,,,
A9,30-05-2025 3.01,30-05-2025,,,,
A9,30-05-2025 6.13,30-05-2025,,,,
A9,30-05-2025 7.32,30-05-2025,,,,
A9,30-05-2025 9.14,30-05-2025,,,,
A9,30-05-2025 11.28,30-05-2025,,,,
A9,30-05-2025 12.17,30-05-2025,,,,
A9,30-05-2025 12.51,30-05-2025,,,,
A9,30-05-2025 13.22,30-05-2025,,,,
A9,30-05-2025 13.57,30-05-2025,,,,
A9,30-05-2025 14.31,30-05-2025,,,,
A9,30-05-2025 14.39,30-05-2025,,,,
A9,30-05-2025 16.21,30-05-2025,,,,
A9,30-05-2025 16.57,30-05-2025,,,,
A9,30-05-2025 19.29,30-05-2025,,,,
A9,30-05-2025 21.10,30-05-2025,,,,
A9,30-05-2025 22.19,30-05-2025,,,,
A9,30-05-2025 23.18,30-05-2025,,,,
A9,30-05-2025 23.29,30-05-2025,,,,
A9,30-05-2025 23.46,30-05-2025,,,,
A9,31-05-2025 0.46,31-05-2025,,,,
A9,31-05-2025 2.49,31-05-2025,,,,
A9,31-05-2025 3.18,31-05-2025,,,,
A9,31-05-2025 3.31,31-05-2025,,,,
A9,31-05-2025 4.13,31-05-2025,,,,
A9,31-05-2025 8.54,31-05-2025,,,,
A9,31-05-2025 9.20,31-05-2025,,,,
A9,31-05-2025 16.08,31-05-2025,,,,
A9,31-05-2025 19.38,31-05-2025,,,,
A9,31-05-2025 20.08,31-05-2025,,,,
A9,31-05-2025 21.44,31-05-2025,,,,
A9,31-05-2025 22.44,31-05-2025,,,,
A9,01-06-2025 0.02,01-06-2025,,,,
A9,01-06-2025 0.41,01-06-2025,,,,
A9,01-06-2025 1.11,01-06-2025,,,,
A9,01-06-2025 2.09,01-06-2025,,,,
A9,01-06-2025 5.41,01-06-2025,,,,
A9,01-06-2025 7.47,01-06-2025,,,,
A9,01-06-2025 9.07,01-06-2025,,,,
A9,01-06-2025 14.46,01-06-2025,,,,
A9,01-06-2025 17.52,01-06-2025,,,,
A9,01-06-2025 23.58,01-06-2025,,,,
A9,02-06-2025 0.09,02-06-2025,,,,
A9,02-06-2025 0.50,02-06-2025,,,,
A9,02-06-2025 2.01,02-06-2025,,,,
A9,02-06-2025 3.05,02-06-2025,,,,
A9,02-06-2025 3.50,02-06-2025,,,,
A9,02-06-2025 4.04,02-06-2025,,,,
A9,02-06-2025 4.40,02-06-2025,,,,
A9,02-06-2025 4.48,02-06-2025,,,,
A9,02-06-2025 7.52,02-06-2025,,,,
A9,02-06-2025 8.30,02-06-2025,,,,
A9,02-06-2025 12.20,02-06-2025,,,,
A9,02-06-2025 12.38,02-06-2025,,,,
A9,02-06-2025 14.10,02-06-2025,,,,
A9,02-06-2025 15.00,02-06-2025,,,,
A9,02-06-2025 18.32,02-06-2025,,,,
A9,02-06-2025 19.43,02-06-2025,,,,
A9,02-06-2025 21.25,02-06-2025,,,,
A9,02-06-2025 22.12,02-06-2025,,,,
A9,02-06-2025 22.45,02-06-2025,,,,
A9,02-06-2025 23.51,02-06-2025,,,,
A9,03-06-2025 4.09,03-06-2025,,,,
A9,03-06-2025 4.23,03-06-2025,,,,
A9,03-06-2025 5.27,03-06-2025,,,,
A9,03-06-2025 5.56,03-06-2025,,,,
A9,03-06-2025 6.09,03-06-2025,,,,
A9,03-06-2025 8.26,03-06-2025,,,,
A9,03-06-2025 8.50,03-06-2025,,,,
A9,03-06-2025 9.29,03-06-2025,,,,
A9,03-06-2025 10.56,03-06-2025,,,,
A9,03-06-2025 12.33,03-06-2025,,,,
A9,03-06-2025 14.40,03-06-2025,,,,
A9,03-06-2025 18.19,03-06-2025,,,,
A9,03-06-2025 20.26,03-06-2025,,,,
A9,03-06-2025 20.42,03-06-2025,,,,
A9,03-06-2025 21.56,03-06-2025,,,,
A9,03-06-2025 23.09,03-06-2025,,,,
A9,03-06-2025 23.35,03-06-2025,,,,
A9,04-06-2025 0.46,04-06-2025,,,,
A9,04-06-2025 0.58,04-06-2025,,,,
A9,04-06-2025 1.37,04-06-2025,,,,
A9,04-06-2025 2.37,04-06-2025,,,,
A9,04-06-2025 2.51,04-06-2025,,,,
A9,04-06-2025 4.25,04-06-2025,,,,
A9,04-06-2025 4.59,04-06-2025,,,,
A9,04-06-2025 7.55,04-06-2025,,,,
A9,04-06-2025 10.31,04-06-2025,,,,
A9,04-06-2025 10.50,04-06-2025,,,,
A9,04-06-2025 11.27,04-06-2025,,,,
A9,04-06-2025 13.15,04-06-2025,,,,
A9,04-06-2025 13.29,04-06-2025,,,,
A9,04-06-2025 14.13,04-06-2025,,,,
A9,04-06-2025 16.39,04-06-2025,,,,
A9,04-06-2025 17.53,04-06-2025,,,,
A9,04-06-2025 20.01,04-06-2025,,,,
A9,04-06-2025 21.03,04-06-2025,,,,
A9,05-06-2025 0.04,05-06-2025,,,,
A9,05-06-2025 0.09,05-06-2025,,,,
A9,05-06-2025 0.47,05-06-2025,,,,
A9,05-06-2025 0.57,05-06-2025,,,,
A9,05-06-2025 2.17,05-06-2025,,,,
A9,05-06-2025 3.34,05-06-2025,,,,
A9,05-06-2025 4.40,05-06-2025,,,,
